uid,C1,C2,C3,C4,C5,C6,C7,C8,CBD,E1,E2,E3,E4,N1,NE1,NE2,NE3,W1,W2,W3
97897327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97903825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98324441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98452038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98590435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98606294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98619782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98627309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98683884,0,0,0,0.2,0,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
98825603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98932432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98972448,0,0,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
98998520,0.14285714285714285,0,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0
99087210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99134233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99146866,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
99254952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99441823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99523160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99530101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99531654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99534581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99539465,0,0,0,0,0.25,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.42857142857142855,0.10714285714285714,0.03571428571428571,0,0,0,0,0,0,0,0
99672346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99705555,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
99946995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100028481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100079936,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100219697,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0
100240897,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0
100256744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100263258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100264305,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0
100533077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100550595,0,0,0,0,0.2,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0
100571236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101060687,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101111872,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0
101111948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101115529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101174919,0,0,0.023255813953488372,0.046511627906976744,0,0.3488372093023256,0.023255813953488372,0.11627906976744186,0.4418604651162791,0,0,0,0,0,0,0,0,0,0,0
101177134,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101178855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101262179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101347231,0,0.045454545454545456,0,0.09090909090909091,0.4090909090909091,0.13636363636363635,0.09090909090909091,0,0.22727272727272727,0,0,0,0,0,0,0,0,0,0,0
101352142,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
101500236,0,0.25,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0
101511286,0,0,0,0.25,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0
101516344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101656987,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
101795278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101826786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102038691,0,0,0,0,0.125,0.25,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0
102126017,0,0.01694915254237288,0.03389830508474576,0.06779661016949153,0.2033898305084746,0.1694915254237288,0.01694915254237288,0.05084745762711865,0.3220338983050847,0,0.01694915254237288,0.03389830508474576,0,0.01694915254237288,0,0.01694915254237288,0,0,0.03389830508474576,0
102162773,0,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0
102258059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102298917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102400453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102419566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102552020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102844935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102875140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102879154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102993066,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
103027843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103245027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103557463,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
103584590,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
103588877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103613774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103690857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103695170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103721083,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0
103731975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103825200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103904010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103910503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103913272,0,0,0,0,0.14285714285714285,0.5714285714285714,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0
104163253,0,0.2,0,0,0,0.2,0,0.3,0,0.2,0,0,0,0,0,0.1,0,0,0,0
104312259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.6666666666666666,0
104493676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104560714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104570262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104677234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104837398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104930841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104972480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105599991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105762596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0
105825500,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
106118752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106368379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106673705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106830099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106836703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106861519,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15789473684210525,0,0.10526315789473684,0,0,0.05263157894736842,0,0.05263157894736842,0.10526315789473684,0,0,0.2631578947368421,0.10526315789473684,0
106919134,0,0.0380952380952381,0.13333333333333333,0.1619047619047619,0.12380952380952381,0.2761904761904762,0.01904761904761905,0.0380952380952381,0.2,0,0,0.009523809523809525,0,0,0,0,0,0,0,0
107080211,0,0.15,0,0,0,0.3,0.1,0.1,0.35,0,0,0,0,0,0,0,0,0,0,0
107090235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107122217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107155438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107320327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107330728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107336907,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
107459868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107565057,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0
107604885,0.02040816326530612,0.20408163265306123,0.04081632653061224,0.08163265306122448,0.14285714285714285,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.20408163265306123,0.02040816326530612,0,0.04081632653061224,0,0,0,0,0,0,0.02040816326530612,0.02040816326530612
107769448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107833947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108660061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108689159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108793564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108860529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109146834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109307456,0,0,0,0,0,0.16666666666666666,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0
109321765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109333179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109384510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109534627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109868356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109948115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109981251,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
110203784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110621885,0,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0
110905480,0,0,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
111262509,0,0,0,0,0,0.7142857142857143,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
111285840,0,0.2,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0
111981170,0,0,0,0,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0
112180079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112209657,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0
112432675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112436283,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
112641272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112874230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113093531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113105545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113135578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113144702,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0
113594103,0.017857142857142856,0.10714285714285714,0.05357142857142857,0.03571428571428571,0.03571428571428571,0.30357142857142855,0.125,0.05357142857142857,0.17857142857142858,0,0,0.03571428571428571,0,0.017857142857142856,0,0,0,0,0.03571428571428571,0
113601077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113634108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113691753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113843395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114097233,0,0.5,0,0,0.1,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
114482588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114491423,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0.26666666666666666,0,0,0,0.13333333333333333,0,0,0
114503071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114679100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114759666,0,0,0,0,0,0,0.4,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0
114776975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114810229,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
114898297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114993118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115361457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115465276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115688486,0,0,0,0,0.2,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0
116014624,0,0,0,0,0.2,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
116068130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116123057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116321831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116638891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116837780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116850562,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0
117070318,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117073337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117237133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117467043,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117983123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118264104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118631780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118783653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118793938,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119015382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119027129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119064572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119167050,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119417391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
119699770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119891315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119996571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120014289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120021707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120153452,0.08333333333333333,0,0,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0,0.16666666666666666,0,0,0,0,0,0,0.25,0,0,0,0
120346012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120519793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120541640,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
120620466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120625575,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.5,0,0,0
120839570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120844965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121126549,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
121135512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121199326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121208052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121247996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121302952,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
121389850,0,0,0,0.18181818181818182,0,0.2727272727272727,0.18181818181818182,0,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0
121410525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121478341,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
121490269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121723324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121827734,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0
121898447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121913284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121915072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121917298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121923548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121929336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121953753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121972749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122099966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122110302,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122115330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122116371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122127792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122131484,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122180774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0,0,0
122188194,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
122292910,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0
122327161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122340551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122377359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122388126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122423100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122448964,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
122473519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122580464,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122610969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122747449,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.14285714285714285,0,0,0,0.2857142857142857,0.14285714285714285,0,0,0
122759822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122863579,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0.09090909090909091,0,0,0.8181818181818182,0,0,0
122867710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123085715,0,0,0,0,0.10526315789473684,0.21052631578947367,0.10526315789473684,0,0.5789473684210527,0,0,0,0,0,0,0,0,0,0,0
123137511,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
123338402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123393562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123428241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123753614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124025381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124049123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124051976,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124077676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124116353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124144979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124213106,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124220559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124231487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
124341372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124360719,0,0,0,0.5,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
124405404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124446757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124527993,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
124612517,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
124625371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124805625,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
124993580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125042634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125220146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125235353,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
125283312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125319311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125326151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125372845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125375534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125508687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125681404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125691927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125703506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125711669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125922579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125984296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126017406,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0
126023962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126050842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126082631,0,0,0,0,0.6,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
126257047,0,0,0,0,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.3888888888888889,0,0,0,0,0,0,0,0,0.05555555555555555,0,0
126457036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126603430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126801169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126838024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126903188,0,0.06666666666666667,0,0,0.13333333333333333,0.2,0.13333333333333333,0,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0
